Webhook From Poster -> 2022-12-01 03:26:22 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":27,"action":"changed","time":"1669883181","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669883180969,\"value\":6,\"value2\":0,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":14500,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:26:24 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":27,"action":"changed","time":"1669883182","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"changeitemcount\",\"time\":1669883182529,\"value\":6,\"value2\":2,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":14500}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:26:26 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":27,"action":"changed","time":"1669883184","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669883184299,\"value\":1,\"value2\":3,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":1000,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:26:29 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":27,"action":"changed","time":"1669883187","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669883187380,\"value\":3,\"value2\":1,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":3,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:26:33 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":27,"action":"changed","time":"1669883192","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"setclient\",\"time\":1669883192310,\"value\":1,\"value2\":0,\"value3\":0,\"value4\":2,\"value5\":null,\"value_text\":\"{\\\"group_id\\\":1,\\\"discount\\\":0}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:26:39 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":1,"action":"changed","time":"1669883197","account_number":"936062","data":"{\"type\":2,\"element_id\":1,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":16}"}
Webhook From Poster -> 2022-12-01 03:26:39 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":10,"action":"changed","time":"1669883197","account_number":"936062","data":"{\"type\":1,\"element_id\":10,\"storage_id\":1,\"value_relative\":-0.03,\"value_absolute\":9.7216}"}
Webhook From Poster -> 2022-12-01 03:26:39 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":9,"action":"changed","time":"1669883197","account_number":"936062","data":"{\"type\":1,\"element_id\":9,\"storage_id\":1,\"value_relative\":-0.008,\"value_absolute\":1.944}"}
Webhook From Poster -> 2022-12-01 03:26:39 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":8,"action":"changed","time":"1669883197","account_number":"936062","data":"{\"type\":1,\"element_id\":8,\"storage_id\":1,\"value_relative\":-0.15,\"value_absolute\":2.84311}"}
Webhook From Poster -> 2022-12-01 03:26:40 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":7,"action":"changed","time":"1669883197","account_number":"936062","data":"{\"type\":1,\"element_id\":7,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":93}"}
Webhook From Poster -> 2022-12-01 03:26:40 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":6,"action":"changed","time":"1669883197","account_number":"936062","data":"{\"type\":1,\"element_id\":6,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":43}"}
Webhook From Poster -> 2022-12-01 03:26:40 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":5,"action":"changed","time":"1669883197","account_number":"936062","data":"{\"type\":1,\"element_id\":5,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":93}"}
Webhook From Poster -> 2022-12-01 03:26:40 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":27,"action":"closed","time":"1669883197","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669883196937,\"value\":3,\"value2\":3000300,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"cash\\\":30003},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":6,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":2},{\\\"id\\\":1,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":1},{\\\"id\\\":3,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":1}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 03:26:42 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":1,"action":"changed","time":"1669883197","account_number":"936062","data":"{\"value_relative\":30003,\"value_absolute\":218526}"}
Webhook From Poster -> 2022-12-01 03:39:40 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":1,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"value_relative\":58008,\"value_absolute\":188523}"}
Webhook From Poster -> 2022-12-01 03:56:53 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":1,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"value_relative\":58008,\"value_absolute\":188523}"}
Webhook From Poster -> 2022-12-01 04:19:34 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":1,"action":"changed","time":"1669882787","account_number":"936062","data":"{\"value_relative\":58008,\"value_absolute\":188523}"}
Webhook From Poster -> 2022-12-01 05:54:37 | object: transaction | action: added | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":28,"action":"added","time":"1669892075","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"open\",\"time\":1669892074364,\"value\":4,\"value2\":4,\"value3\":3,\"value4\":1,\"value5\":0,\"value_text\":\"{\\\"uses_payed_cert\\\":\\\"1\\\",\\\"round_whole\\\":\\\"1\\\",\\\"service_mode\\\":1}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 05:54:38 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":28,"action":"changed","time":"1669892077","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669892077090,\"value\":5,\"value2\":2,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":4,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 05:54:41 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":28,"action":"changed","time":"1669892079","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"changeitemcount\",\"time\":1669892079305,\"value\":5,\"value2\":2,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":4}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 05:54:41 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":28,"action":"changed","time":"1669892080","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"changeitemcount\",\"time\":1669892079495,\"value\":5,\"value2\":3,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":4}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 05:54:45 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":28,"action":"changed","time":"1669892084","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"additem\",\"time\":1669892084233,\"value\":3,\"value2\":1,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"price\\\":3,\\\"unit\\\":\\\"p\\\",\\\"nodiscount\\\":0,\\\"tax\\\":[]}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 05:54:52 | object: transaction | action: changed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":28,"action":"changed","time":"1669892090","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"setclient\",\"time\":1669892089931,\"value\":1,\"value2\":0,\"value3\":0,\"value4\":2,\"value5\":null,\"value_text\":\"{\\\"group_id\\\":1,\\\"discount\\\":0}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 05:54:56 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":17,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":17,\"storage_id\":1,\"value_relative\":-0.12,\"value_absolute\":0.67}"}
Webhook From Poster -> 2022-12-01 05:54:56 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":11,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":11,\"storage_id\":1,\"value_relative\":-0.00698,\"value_absolute\":0.18079}"}
Webhook From Poster -> 2022-12-01 05:54:57 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":10,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":10,\"storage_id\":1,\"value_relative\":-0.06909,\"value_absolute\":9.65251}"}
Webhook From Poster -> 2022-12-01 05:54:57 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":12,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":12,\"storage_id\":1,\"value_relative\":-0.19195,\"value_absolute\":2.47214}"}
Webhook From Poster -> 2022-12-01 05:54:57 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":13,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":13,\"storage_id\":1,\"value_relative\":-0.01745,\"value_absolute\":1.95202}"}
Webhook From Poster -> 2022-12-01 05:54:57 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":14,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":14,\"storage_id\":1,\"value_relative\":-0.00454,\"value_absolute\":0.98753}"}
Webhook From Poster -> 2022-12-01 05:54:58 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":8,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":8,\"storage_id\":1,\"value_relative\":-0.21108,\"value_absolute\":2.63203}"}
Webhook From Poster -> 2022-12-01 05:54:58 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":15,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":15,\"storage_id\":1,\"value_relative\":-0.16054,\"value_absolute\":0.55853}"}
Webhook From Poster -> 2022-12-01 05:54:58 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":16,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":16,\"storage_id\":1,\"value_relative\":-0.697986577181208,\"value_absolute\":4.080537}"}
Webhook From Poster -> 2022-12-01 05:54:59 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":9,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":9,\"storage_id\":1,\"value_relative\":-0.008,\"value_absolute\":1.936}"}
Webhook From Poster -> 2022-12-01 05:54:59 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":7,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":7,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":92}"}
Webhook From Poster -> 2022-12-01 05:54:59 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":6,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":6,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":42}"}
Webhook From Poster -> 2022-12-01 05:54:59 | object: stock | action: changed | JsonDATA: {"account":"techworld-co","object":"stock","object_id":5,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"type\":1,\"element_id\":5,\"storage_id\":1,\"value_relative\":-1,\"value_absolute\":92}"}
Webhook From Poster -> 2022-12-01 05:55:00 | object: transaction | action: closed | JsonDATA: {"account":"techworld-co","object":"transaction","object_id":28,"action":"closed","time":"1669892095","account_number":"936062","data":"{\"transactions_history\":{\"type_history\":\"close\",\"time\":1669892094278,\"value\":3,\"value2\":1900,\"value3\":0,\"value4\":0,\"value5\":null,\"value_text\":\"{\\\"payments\\\":{\\\"cash\\\":19},\\\"reason\\\":\\\"\\\",\\\"loyalty_app_id\\\":0,\\\"payment_method_id\\\":0,\\\"tip_included\\\":0,\\\"round_sum\\\":0,\\\"tip_sum\\\":0,\\\"privat_id\\\":0,\\\"group_id\\\":1,\\\"payed_card_id\\\":0,\\\"payed_card_type\\\":0,\\\"loyalty_type\\\":2,\\\"isReopen\\\":false,\\\"products\\\":[{\\\"id\\\":5,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":4},{\\\"id\\\":3,\\\"modification\\\":0,\\\"promotion_id\\\":0,\\\"round_sum\\\":0,\\\"count\\\":1}],\\\"one_coin_discount_v2\\\":true}\",\"user_id\":4,\"spot_tablet_id\":1}}"}
Webhook From Poster -> 2022-12-01 05:55:01 | object: client_payed_sum | action: changed | JsonDATA: {"account":"techworld-co","object":"client_payed_sum","object_id":1,"action":"changed","time":"1669892095","account_number":"936062","data":"{\"value_relative\":19,\"value_absolute\":218545}"}
